DATE,LAT,LON,ALLSKY_SFC_SW_DWN,PRECTOTCORR,RH2M,WS2M,T2M_MAX,T2M_MIN
2023-07-11,-35.3440,-71.8060,3.1700,13.0700,95.1400,1.1100,10.8200,4.1200
2023-07-12,-35.3898,-71.7349,6.6500,1.2100,85.2500,0.7700,12.5600,4.8300
2023-07-12,-35.0274,-71.4280,6.6500,4.1600,87.2200,0.6600,9.7700,4.1600
2023-07-12,-35.1191,-71.6231,6.6500,1.2900,83.8400,1.1500,13.0700,6.0100
2023-07-12,-34.2790,-71.4926,6.8400,5.0300,86.1000,0.9100,10.9700,6.1800
2023-07-12,-34.7132,-71.6290,6.8400,1.5900,83.9500,1.6500,12.8900,7.9700
2023-07-12,-35.3440,-71.8060,6.6500,1.2100,85.2500,0.7700,12.5600,4.8300
2023-07-13,-35.0274,-71.4280,9.2200,0.0000,47.0700,0.8500,17.8000,4.9700
2023-07-13,-34.2790,-71.4926,10.0100,0.0000,46.7400,0.9300,17.9700,6.2400
2023-07-13,-35.3898,-71.7349,9.2200,0.0000,72.3100,1.3000,14.4900,2.3600
2023-07-13,-35.3440,-71.8060,9.2200,0.0000,72.3100,1.3000,14.4900,2.3600
2023-07-13,-34.7132,-71.6290,10.0100,0.0000,72.8500,2.9900,15.5900,5.5300
2023-07-13,-35.1191,-71.6231,9.2200,0.0000,70.0900,1.9400,15.4400,3.6400
2023-07-14,-35.3440,-71.8060,5.9000,0.0300,79.8400,1.8100,14.5300,1.3300
2023-07-14,-34.2790,-71.4926,6.7700,0.0000,56.8500,1.0600,15.3300,6.6100
2023-07-14,-34.7132,-71.6290,6.7700,0.0000,81.2900,3.7200,14.5200,4.9800
2023-07-14,-35.0274,-71.4280,5.9000,0.0000,54.4800,1.1000,17.6000,5.3000
2023-07-14,-35.3898,-71.7349,5.9000,0.0300,79.8400,1.8100,14.5300,1.3300
2023-07-14,-35.1191,-71.6231,5.9000,0.0100,79.1400,2.5200,14.8500,2.3800
2023-07-15,-35.1191,-71.6231,9.4700,0.0100,73.1700,3.2800,14.5100,2.4800
2023-07-15,-34.2790,-71.4926,7.1800,0.0000,55.1900,1.4700,16.5100,5.5100
2023-07-15,-35.3898,-71.7349,9.4700,0.0100,74.5700,2.3900,13.3600,1.5600
2023-07-15,-35.3440,-71.8060,9.4700,0.0100,74.5700,2.3900,13.3600,1.5600
2023-07-15,-34.7132,-71.6290,7.1800,0.0000,74.8900,4.4200,15.0100,4.9800
2023-07-15,-35.0274,-71.4280,9.4700,0.0000,52.5400,1.3200,16.8500,3.1000
2023-07-16,-34.7132,-71.6290,9.3600,0.0000,75.4200,2.6800,14.2200,4.3000
2023-07-16,-34.2790,-71.4926,9.3600,0.0000,46.9300,0.6500,17.4500,7.4800
2023-07-16,-35.3898,-71.7349,6.4600,0.0000,71.1300,1.5800,14.5400,1.7600
2023-07-16,-35.1191,-71.6231,6.4600,0.0000,72.0400,1.8900,14.7100,2.3200
2023-07-16,-35.0274,-71.4280,6.4600,0.0000,44.7700,0.7500,18.0100,5.7600
2023-07-16,-35.3440,-71.8060,6.4600,0.0000,71.1300,1.5800,14.5400,1.7600
2023-07-17,-34.2790,-71.4926,11.3200,0.0000,45.0700,0.7300,18.1900,8.1900
2023-07-17,-34.7132,-71.6290,11.3200,0.0100,67.3000,1.3300,14.8400,4.4900
2023-07-17,-35.3898,-71.7349,10.7600,0.0000,61.6100,0.6200,14.8900,2.3500
2023-07-17,-35.1191,-71.6231,10.7600,0.0100,63.2000,0.9000,14.9800,2.2900
2023-07-17,-35.0274,-71.4280,10.7600,0.0000,46.1800,0.6000,17.3400,7.1200
2023-07-17,-35.3440,-71.8060,10.7600,0.0000,61.6100,0.6200,14.8900,2.3500
2023-07-18,-34.2790,-71.4926,5.2700,0.0000,51.4300,0.6200,22.7300,8.1300
2023-07-18,-34.7132,-71.6290,5.2700,0.0000,65.5600,2.0500,17.6600,7.4500
2023-07-18,-35.3440,-71.8060,4.3000,0.0000,62.1900,0.6500,19.7700,5.5200
2023-07-18,-35.0274,-71.4280,4.3000,0.0000,51.1200,0.5700,22.5100,6.9800
2023-07-18,-35.1191,-71.6231,4.3000,0.0000,62.1500,1.2100,19.0600,5.4000
2023-07-18,-35.3898,-71.7349,4.3000,0.0000,62.1900,0.6500,19.7700,5.5200
2023-07-19,-35.3440,-71.8060,6.5100,0.1300,73.1800,0.7400,19.3600,9.0300
2023-07-19,-34.2790,-71.4926,7.5900,0.0000,57.5300,0.5300,21.3300,11.4000
2023-07-19,-35.1191,-71.6231,6.5100,0.1400,76.9600,1.1300,19.8500,8.8400
2023-07-19,-35.0274,-71.4280,6.5100,0.0000,58.0500,0.4600,21.0900,10.3000
2023-07-19,-35.3898,-71.7349,6.5100,0.1300,73.1800,0.7400,19.3600,9.0300
2023-07-19,-34.7132,-71.6290,7.5900,0.0200,75.6200,1.6100,19.4200,9.7100
2023-07-20,-35.1191,-71.6231,5.2300,3.3200,91.3500,2.6500,16.4300,9.1000
2023-07-20,-35.0274,-71.4280,5.2300,0.3100,70.3700,1.1300,17.8800,7.9300
2023-07-20,-34.2790,-71.4926,8.8700,0.1500,72.8400,1.2500,17.6900,7.9200
2023-07-20,-34.7132,-71.6290,8.8700,1.2600,92.6600,3.1500,15.8700,9.6600
2023-07-20,-35.3440,-71.8060,5.2300,7.7300,89.7300,2.1000,16.7100,8.1900
2023-07-20,-35.3898,-71.7349,5.2300,7.7300,89.7300,2.1000,16.7100,8.1900
2023-07-21,-35.1191,-71.6231,5.6500,17.7300,94.5700,3.6000,14.0000,10.6500
2023-07-21,-35.0274,-71.4280,5.6500,17.2400,91.2700,1.5600,12.3100,7.7700
2023-07-21,-35.3898,-71.7349,5.6500,20.4900,93.3600,2.4300,13.7500,10.4700
2023-07-21,-35.3440,-71.8060,5.6500,20.4900,93.3600,2.4300,13.7500,10.4700
2023-07-21,-34.7132,-71.6290,2.8200,16.3600,94.8300,4.5600,14.5400,11.1200
2023-07-21,-34.2790,-71.4926,2.8200,16.3500,91.9000,1.8600,13.4800,9.4700
2023-07-22,-35.0274,-71.4280,7.3700,6.9300,89.5100,0.6600,10.6500,5.2800
2023-07-22,-34.7132,-71.6290,8.4700,6.7400,82.8600,1.9800,14.2000,8.6900
2023-07-22,-35.3440,-71.8060,7.3700,6.2700,87.3600,1.1400,12.7200,5.6300
2023-07-22,-34.2790,-71.4926,8.4700,8.5000,86.4400,0.7700,11.6800,7.0400
2023-07-22,-35.1191,-71.6231,7.3700,5.5900,84.3500,1.5400,13.5300,7.0000
2023-07-22,-35.3898,-71.7349,7.3700,6.2700,87.3600,1.1400,12.7200,5.6300
2023-07-23,-35.3440,-71.8060,5.1800,0.0000,85.6200,1.2300,12.4100,3.8400
2023-07-23,-35.1191,-71.6231,5.1800,0.0000,84.8900,1.9000,12.9600,4.7900
2023-07-23,-34.7132,-71.6290,6.7900,0.0000,83.7200,2.8900,13.1100,6.5600
2023-07-23,-35.0274,-71.4280,5.1800,0.0000,66.3100,0.8000,14.6400,5.2200
2023-07-23,-34.2790,-71.4926,6.7900,0.0000,65.7700,0.9300,14.5300,6.7300
2023-07-23,-35.3898,-71.7349,5.1800,0.0000,85.6200,1.2300,12.4100,3.8400
2023-07-24,-34.7132,-71.6290,12.4500,0.0300,80.1700,1.6500,15.7700,5.8000
2023-07-24,-35.0274,-71.4280,10.4700,0.0200,54.6500,0.5700,18.2900,5.8900
2023-07-24,-35.1191,-71.6231,10.4700,0.1600,78.8900,1.1000,16.3200,4.3700
2023-07-24,-34.2790,-71.4926,12.4500,0.0000,56.0100,0.6700,18.7400,6.6000
2023-07-24,-35.3898,-71.7349,10.4700,0.6000,77.6500,0.7200,16.0500,5.1600
2023-07-24,-35.3440,-71.8060,10.4700,0.6000,77.6500,0.7200,16.0500,5.1600
2023-07-25,-34.2790,-71.4926,5.9300,1.1200,80.1700,0.9600,14.3400,6.5300
2023-07-25,-35.0274,-71.4280,4.9900,2.0400,85.5700,0.7000,12.0900,5.1700
2023-07-25,-35.3898,-71.7349,4.9900,4.8400,91.2900,1.1400,13.4200,5.9400
2023-07-25,-35.1191,-71.6231,4.9900,2.9700,91.0200,1.6500,14.1000,5.7600
2023-07-25,-34.7132,-71.6290,5.9300,1.5800,88.5700,2.3100,14.9700,6.9900
2023-07-25,-35.3440,-71.8060,4.9900,4.8400,91.2900,1.1400,13.4200,5.9400
2023-07-26,-35.1191,-71.6231,6.9600,0.0100,86.0700,2.4200,14.1900,5.5600
2023-07-26,-34.2790,-71.4926,7.9400,0.0000,62.1900,1.1600,18.2800,6.5600
2023-07-26,-35.0274,-71.4280,6.9600,0.0000,61.2400,0.9600,20.4100,4.4900
2023-07-26,-35.3898,-71.7349,6.9600,0.0300,86.8400,1.5900,13.8700,4.3500
2023-07-26,-34.7132,-71.6290,7.9400,0.0000,86.4700,3.6100,14.0000,6.7900
2023-07-26,-35.3440,-71.8060,6.9600,0.0300,86.8400,1.5900,13.8700,4.3500
2023-07-27,-34.2790,-71.4926,12.3900,0.0000,53.9400,0.9200,19.5800,7.1200
2023-07-27,-35.3898,-71.7349,9.8600,0.0400,81.1300,1.3600,16.4500,4.9200
2023-07-27,-35.0274,-71.4280,9.8600,0.0000,57.4100,0.7900,19.4500,5.4800
2023-07-27,-35.3440,-71.8060,9.8600,0.0400,81.1300,1.3600,16.4500,4.9200
2023-07-27,-34.7132,-71.6290,12.3900,0.0000,84.1800,2.8800,15.7300,6.1100
2023-07-27,-35.1191,-71.6231,9.8600,0.0100,82.7600,1.9500,16.5900,5.2600
2023-07-28,-35.3440,-71.8060,9.4400,0.0000,77.5500,1.4100,22.2800,8.8600
2023-07-28,-35.3898,-71.7349,9.4400,0.0000,77.5500,1.4100,22.2800,8.8600
2023-07-28,-35.0274,-71.4280,9.4400,0.0000,56.0900,0.9900,27.3000,9.6900
2023-07-28,-35.1191,-71.6231,9.4400,0.0200,74.8900,2.1500,22.8300,9.3600
2023-07-28,-34.2790,-71.4926,7.4100,0.0000,53.4400,1.1700,27.3000,9.9000
2023-07-28,-34.7132,-71.6290,7.4100,0.0500,77.3600,2.9600,20.4700,9.5700
2023-07-29,-34.2790,-71.4926,12.3400,0.0000,62.5700,1.2200,24.0400,12.0100
2023-07-29,-35.3898,-71.7349,11.1400,0.0200,87.5900,1.6000,19.5200,7.3400
2023-07-29,-35.0274,-71.4280,11.1400,0.0000,62.2700,1.1500,24.2900,11.4800
2023-07-29,-34.7132,-71.6290,12.3400,0.0100,88.3600,3.2100,18.2300,9.0700
2023-07-29,-35.3440,-71.8060,11.1400,0.0200,87.5900,1.6000,19.5200,7.3400
2023-07-29,-35.1191,-71.6231,11.1400,0.0100,87.1100,2.2000,19.4100,7.5800
2023-07-30,-34.2790,-71.4926,7.1000,0.0000,54.2400,1.1400,25.2200,11.9300
2023-07-30,-35.3898,-71.7349,6.5500,0.0200,87.9400,1.4000,17.5300,10.1100
2023-07-30,-35.3440,-71.8060,6.5500,0.0200,87.9400,1.4000,17.5300,10.1100
2023-07-30,-35.1191,-71.6231,6.5500,0.0100,88.2200,1.9600,19.0100,10.0000
2023-07-30,-34.7132,-71.6290,7.1000,0.0000,88.3200,2.6700,19.3400,10.4300
2023-07-30,-35.0274,-71.4280,6.5500,0.0000,53.8600,1.0600,25.1000,10.8700
2023-07-31,-35.3898,-71.7349,12.0900,0.3500,85.1500,0.9800,18.9800,8.1500
2023-07-31,-35.1191,-71.6231,12.0900,0.1800,87.8500,1.3600,18.4500,7.8700
2023-07-31,-34.7132,-71.6290,10.5300,0.0900,89.8400,1.9800,17.0600,8.6600
2023-07-31,-34.2790,-71.4926,10.5300,0.0100,65.1000,0.9700,22.5100,9.8900
2023-07-31,-35.0274,-71.4280,12.0900,0.0100,61.0300,0.7800,22.6300,9.2800
2023-07-31,-35.3440,-71.8060,12.0900,0.3500,85.1500,0.9800,18.9800,8.1500
2023-08-01,-34.2790,-71.4926,13.4400,0.0000,61.5800,1.8000,23.1800,9.2000
2023-08-01,-35.3898,-71.7349,10.1600,0.0600,81.9100,2.0300,18.3300,7.8100
2023-08-01,-35.1191,-71.6231,10.1600,0.0200,81.8600,3.0700,19.4900,7.7100
2023-08-01,-35.0274,-71.4280,10.1600,0.0000,64.7900,1.4800,22.8100,8.0600
2023-08-01,-35.3440,-71.8060,10.1600,0.0600,81.9100,2.0300,18.3300,7.8100
2023-08-01,-34.7132,-71.6290,13.4400,0.0200,83.1400,4.2700,19.2500,8.5500
2023-08-02,-34.7132,-71.6290,14.0900,0.0000,76.4000,4.6000,18.5200,7.1500
2023-08-02,-35.3898,-71.7349,13.5300,0.0000,77.3300,2.6600,17.0500,4.3800
2023-08-02,-35.1191,-71.6231,13.5300,0.0000,75.5400,3.5100,18.3700,5.4900
2023-08-02,-35.0274,-71.4280,13.5300,0.0000,56.8200,1.4200,23.1100,8.0800
2023-08-02,-35.3440,-71.8060,13.5300,0.0000,77.3300,2.6600,17.0500,4.3800
2023-08-02,-34.2790,-71.4926,14.0900,0.0000,54.5500,1.8100,22.7500,9.6500
2023-08-03,-34.2790,-71.4926,14.3100,0.0000,44.5500,1.1200,24.1300,10.9500
2023-08-03,-35.1191,-71.6231,13.0500,0.0000,70.5100,2.2700,19.0200,3.0600
2023-08-03,-35.0274,-71.4280,13.0500,0.0000,45.5700,1.0100,24.0000,9.5800
2023-08-03,-35.3898,-71.7349,13.0500,0.0000,71.3100,1.8800,17.8700,2.8200
2023-08-03,-35.3440,-71.8060,13.0500,0.0000,71.3100,1.8800,17.8700,2.8200
2023-08-03,-34.7132,-71.6290,14.3100,0.0000,74.3500,3.1000,17.9900,4.7700
2023-08-04,-35.3898,-71.7349,13.5800,0.0200,68.1200,1.2300,22.0500,3.9600
2023-08-04,-35.3440,-71.8060,13.5800,0.0200,68.1200,1.2300,22.0500,3.9600
2023-08-04,-34.2790,-71.4926,14.5100,0.0200,42.4000,0.8800,27.1200,9.9600
2023-08-04,-35.0274,-71.4280,13.5800,0.0100,39.9100,0.7400,27.1700,9.7500
2023-08-04,-35.1191,-71.6231,13.5800,0.0600,67.8800,1.5000,22.9400,4.4900
2023-08-04,-34.7132,-71.6290,14.5100,0.0900,74.5000,2.0300,19.8000,5.7100
2023-08-05,-35.1191,-71.6231,6.4400,0.0800,87.8000,1.0800,14.0300,7.1000
2023-08-05,-35.3440,-71.8060,6.4400,0.0700,87.3800,0.8000,14.0700,6.4300
2023-08-05,-35.3898,-71.7349,6.4400,0.0700,87.3800,0.8000,14.0700,6.4300
2023-08-05,-35.0274,-71.4280,6.4400,0.1200,63.5000,0.5100,17.8500,9.3800
2023-08-05,-34.2790,-71.4926,5.2300,0.0700,64.1800,0.8500,18.9400,9.2300
2023-08-05,-34.7132,-71.6290,5.2300,0.0400,87.0400,1.6500,14.7000,7.8000
2023-08-06,-35.0274,-71.4280,12.8600,0.0000,76.9700,0.6000,17.6400,8.0100
2023-08-06,-34.2790,-71.4926,12.7000,0.0000,77.1100,0.7600,18.5200,8.9000
2023-08-06,-34.7132,-71.6290,12.7000,0.0200,82.0100,1.4800,16.5300,8.1500
2023-08-06,-35.1191,-71.6231,12.8600,0.0100,83.0300,0.9200,17.4800,6.9300
2023-08-06,-35.3898,-71.7349,12.8600,0.0400,86.0700,0.6300,16.6900,6.6100
2023-08-06,-35.3440,-71.8060,12.8600,0.0400,86.0700,0.6300,16.6900,6.6100
2023-08-07,-34.7132,-71.6290,8.7400,0.0500,87.4200,2.1700,16.0000,6.7200
2023-08-07,-35.3898,-71.7349,8.5200,0.0100,78.9100,0.9600,17.6900,5.1200
2023-08-07,-35.1191,-71.6231,8.5200,0.0300,82.2600,1.4700,17.4900,5.8400
2023-08-07,-34.2790,-71.4926,8.7400,0.0000,55.1100,0.7400,19.4700,8.6500
2023-08-07,-35.0274,-71.4280,8.5200,0.0000,54.6200,0.5900,20.6000,6.8300
2023-08-07,-35.3440,-71.8060,8.5200,0.0100,78.9100,0.9600,17.6900,5.1200
2023-08-08,-34.7132,-71.6290,12.7000,0.0100,84.0000,1.9400,16.4000,5.8100
2023-08-08,-34.2790,-71.4926,12.7000,0.0000,59.0000,0.8400,22.2000,9.1300
2023-08-08,-35.3898,-71.7349,12.5800,0.0400,77.3800,1.0500,17.8600,6.2400
2023-08-08,-35.1191,-71.6231,12.5800,0.0200,80.8600,1.3800,17.6600,4.9500
2023-08-08,-35.0274,-71.4280,12.5800,0.0000,59.4100,0.6800,22.4500,7.3000
2023-08-08,-35.3440,-71.8060,12.5800,0.0400,77.3800,1.0500,17.8600,6.2400
2023-08-09,-35.3898,-71.7349,4.9100,10.1600,77.9200,1.5900,15.0100,6.9800
2023-08-09,-34.2790,-71.4926,3.7500,2.4900,70.6500,1.0900,17.2300,7.5300
2023-08-09,-35.0274,-71.4280,4.9100,1.8100,69.2600,0.9600,17.2400,7.6100
2023-08-09,-35.1191,-71.6231,4.9100,8.6700,81.2500,2.3500,14.5400,7.5700
2023-08-09,-35.3440,-71.8060,4.9100,10.1600,77.9200,1.5900,15.0100,6.9800
2023-08-09,-34.7132,-71.6290,3.7500,8.6000,87.4000,3.0800,14.2400,8.1500
2023-08-10,-35.0274,-71.4280,6.1400,3.0800,92.2300,1.2000,10.8400,5.3700
2023-08-10,-35.1191,-71.6231,6.1400,2.0400,91.0200,2.4900,12.5600,5.4300
2023-08-10,-35.3898,-71.7349,6.1400,2.5300,91.2700,1.7700,12.5000,5.2600
2023-08-10,-35.3440,-71.8060,6.1400,2.5300,91.2700,1.7700,12.5000,5.2600
2023-08-10,-34.2790,-71.4926,5.7700,5.0500,92.9200,1.4300,11.4300,6.2700
2023-08-10,-34.7132,-71.6290,5.7700,3.0200,89.9700,3.2800,13.0900,7.1000
2023-08-11,-35.3898,-71.7349,14.9100,0.0100,76.4400,2.0700,12.9700,3.8300
2023-08-11,-34.7132,-71.6290,15.2500,0.0100,73.1700,5.1300,15.3400,6.4600
2023-08-11,-35.0274,-71.4280,14.9100,0.0000,64.5200,1.3900,17.1200,3.2900
2023-08-11,-35.3440,-71.8060,14.9100,0.0100,76.4400,2.0700,12.9700,3.8300
2023-08-11,-34.2790,-71.4926,15.2500,0.0000,62.6800,1.8800,17.4600,4.8700
2023-08-11,-35.1191,-71.6231,14.9100,0.0100,73.6700,3.5000,14.1800,4.6900
2023-08-12,-35.3440,-71.8060,14.3600,0.0000,68.2200,2.2600,17.7000,1.8200
2023-08-12,-35.3898,-71.7349,14.3600,0.0000,68.2200,2.2600,17.7000,1.8200
2023-08-12,-35.1191,-71.6231,14.3600,0.0000,63.1500,3.2500,19.0100,2.9300
2023-08-12,-34.7132,-71.6290,14.3400,0.0000,65.3900,4.4500,18.9200,4.9800
2023-08-12,-34.2790,-71.4926,14.3400,0.0000,48.2500,1.7300,23.5700,6.3600
2023-08-12,-35.0274,-71.4280,14.3600,0.0000,51.2400,1.3400,23.6800,5.2800
2023-08-13,-34.2790,-71.4926,14.8600,0.0000,45.5700,1.3800,26.2400,11.5300
2023-08-13,-35.3440,-71.8060,14.3000,0.0000,75.1400,1.7900,20.6900,5.6800
2023-08-13,-35.1191,-71.6231,14.3000,0.0000,72.4100,2.5000,21.3200,6.5700
2023-08-13,-34.7132,-71.6290,14.8600,0.0000,73.7200,3.4600,20.6300,7.8500
2023-08-13,-35.3898,-71.7349,14.3000,0.0000,75.1400,1.7900,20.6900,5.6800
2023-08-13,-35.0274,-71.4280,14.3000,0.0000,47.6700,1.0600,26.0100,9.5400
2023-08-14,-35.3440,-71.8060,11.4800,0.0200,83.8900,1.2800,19.0600,7.9800
2023-08-14,-35.0274,-71.4280,11.4800,0.0000,51.4700,0.8500,25.8700,12.3400
2023-08-14,-35.3898,-71.7349,11.4800,0.0200,83.8900,1.2800,19.0600,7.9800
2023-08-14,-34.2790,-71.4926,11.7900,0.0000,52.1300,1.0800,26.1600,12.4100
2023-08-14,-34.7132,-71.6290,11.7900,0.0100,84.6100,2.8400,19.8800,8.6400
2023-08-14,-35.1191,-71.6231,11.4800,0.0100,83.7000,1.8800,20.2600,7.4600
2023-08-15,-35.0274,-71.4280,3.8800,0.0600,71.4900,0.6600,18.6900,8.9400
2023-08-15,-35.3898,-71.7349,3.8800,0.6100,88.4300,0.9600,17.3000,7.9500
2023-08-15,-35.3440,-71.8060,3.8800,0.6100,88.4300,0.9600,17.3000,7.9500
2023-08-15,-34.7132,-71.6290,2.8500,0.1800,89.2300,1.3000,16.2800,9.6800
2023-08-15,-34.2790,-71.4926,2.8500,0.0300,71.2800,0.7700,18.7800,9.7100
2023-08-15,-35.1191,-71.6231,3.8800,0.2800,88.9200,1.1300,16.6500,8.2200
2023-08-16,-35.3440,-71.8060,4.2800,5.6300,93.7600,1.3000,14.1800,8.2800
2023-08-16,-35.1191,-71.6231,4.2800,5.2000,93.3500,1.7900,14.3800,8.8300
2023-08-16,-35.3898,-71.7349,4.2800,5.6300,93.7600,1.3000,14.1800,8.2800
2023-08-16,-34.7132,-71.6290,4.7300,3.6800,92.1900,2.4000,15.1300,10.1600
2023-08-16,-35.0274,-71.4280,4.2800,4.0700,88.5800,0.8200,15.3500,9.3300
2023-08-16,-34.2790,-71.4926,4.7300,2.9200,88.0600,1.0800,15.8500,10.0500
2023-08-17,-35.1191,-71.6231,12.4800,2.8800,85.0000,1.9600,15.0500,5.2700
2023-08-17,-35.3898,-71.7349,12.4800,1.9800,85.0400,1.3700,14.9800,5.5500
2023-08-17,-34.7132,-71.6290,12.4700,2.7100,84.0300,2.6300,15.1000,6.9100
2023-08-17,-34.2790,-71.4926,12.4700,4.2500,85.2200,0.9700,14.2000,6.6200
2023-08-17,-35.0274,-71.4280,12.4800,5.1000,86.1600,0.8000,13.0700,6.1500
2023-08-17,-35.3440,-71.8060,12.4800,1.9800,85.0400,1.3700,14.9800,5.5500
2023-08-18,-34.7132,-71.6290,11.8900,1.1500,74.5100,1.8700,15.0600,5.4800
2023-08-18,-35.3440,-71.8060,13.9000,2.1000,79.3300,0.7200,14.7000,4.4000
2023-08-18,-35.3898,-71.7349,13.9000,2.1000,79.3300,0.7200,14.7000,4.4000
2023-08-18,-34.2790,-71.4926,11.8900,0.4200,61.8000,0.7300,15.9800,6.1400
2023-08-18,-35.0274,-71.4280,13.9000,0.7000,65.3700,0.5700,15.2500,5.4300
2023-08-18,-35.1191,-71.6231,13.9000,1.5900,76.5200,1.1900,15.0500,4.1500
2023-08-19,-35.3440,-71.8060,2.2000,30.5400,96.3200,2.4400,13.0300,7.5800
2023-08-19,-35.3898,-71.7349,2.2000,30.5400,96.3200,2.4400,13.0300,7.5800
2023-08-19,-34.2790,-71.4926,2.7300,19.5900,92.1700,2.1500,11.1000,5.3800
2023-08-19,-35.0274,-71.4280,2.2000,19.9400,94.2400,1.6400,10.2500,4.2300
2023-08-19,-34.7132,-71.6290,2.7300,21.2700,95.3100,4.7800,13.4600,9.0600
2023-08-19,-35.1191,-71.6231,2.2000,25.2300,96.3100,3.7500,13.2200,8.2300
2023-08-20,-35.0274,-71.4280,3.0900,10.1700,94.1600,2.2400,13.8700,9.4000
2023-08-20,-34.7132,-71.6290,3.5600,4.1700,94.4400,5.4200,14.9100,12.5500
2023-08-20,-35.3440,-71.8060,3.0900,16.9800,93.8900,3.6200,15.1800,11.3000
2023-08-20,-34.2790,-71.4926,3.5600,6.1800,91.6600,2.3100,15.0700,10.5500
2023-08-20,-35.3898,-71.7349,3.0900,16.9800,93.8900,3.6200,15.1800,11.3000
2023-08-20,-35.1191,-71.6231,3.0900,10.3300,94.1900,5.1000,15.2200,12.3200
2023-08-21,-34.7132,-71.6290,1.4700,24.2000,92.6100,4.4900,14.8100,7.3800
2023-08-21,-35.1191,-71.6231,2.8900,27.7500,92.5600,3.5600,14.2700,4.9800
2023-08-21,-35.3898,-71.7349,2.8900,27.6100,91.9600,2.7500,13.6700,3.6000
2023-08-21,-35.3440,-71.8060,2.8900,27.6100,91.9600,2.7500,13.6700,3.6000
2023-08-21,-34.2790,-71.4926,1.4700,16.6400,92.2300,2.1000,14.2500,6.9900
2023-08-21,-35.0274,-71.4280,2.8900,21.1100,92.7300,1.8000,13.1900,4.0600
2023-08-22,-35.0274,-71.4280,3.1800,10.6900,98.0700,1.0000,9.3300,4.6500
2023-08-22,-35.3898,-71.7349,3.1800,4.5200,95.3400,1.5100,11.5600,4.0800
2023-08-22,-35.3440,-71.8060,3.1800,4.5200,95.3400,1.5100,11.5600,4.0800
2023-08-22,-34.7132,-71.6290,2.2000,7.0100,91.2500,2.3000,13.2200,7.8200
2023-08-22,-34.2790,-71.4926,2.2000,9.8100,96.7600,1.2000,11.5300,7.0000
2023-08-22,-35.1191,-71.6231,3.1800,4.6900,93.7100,1.8900,12.3400,5.8700
2023-08-23,-35.3898,-71.7349,12.9700,0.6100,87.1900,1.0600,11.9800,5.2000
2023-08-23,-35.0274,-71.4280,12.9700,0.6000,88.2200,0.7000,10.2500,4.8900
2023-08-23,-34.2790,-71.4926,14.4900,0.3800,84.2000,0.7900,12.5300,6.9400
2023-08-23,-35.3440,-71.8060,12.9700,0.6100,87.1900,1.0600,11.9800,5.2000
2023-08-23,-35.1191,-71.6231,12.9700,0.3800,82.2000,1.3600,13.4800,6.8400
2023-08-23,-34.7132,-71.6290,14.4900,0.2700,76.3600,1.3800,14.6600,9.3100
2023-08-24,-35.3440,-71.8060,11.8200,0.2400,87.6200,0.8800,13.2200,4.4000
2023-08-24,-35.0274,-71.4280,11.8200,0.0000,80.1300,0.7100,13.8400,3.9000
2023-08-24,-34.2790,-71.4926,16.0300,0.0000,74.8800,0.8200,15.1200,5.7500
2023-08-24,-35.1191,-71.6231,11.8200,0.1500,83.6500,1.2600,13.9600,5.1900
2023-08-24,-35.3898,-71.7349,11.8200,0.2400,87.6200,0.8800,13.2200,4.4000
2023-08-24,-34.7132,-71.6290,16.0300,0.0400,80.0400,1.8900,14.4000,6.7000
2023-08-25,-35.3440,-71.8060,17.1200,0.0200,82.6200,1.0600,14.3600,3.3000
2023-08-25,-35.3898,-71.7349,17.1200,0.0200,82.6200,1.0600,14.3600,3.3000
2023-08-25,-34.7132,-71.6290,18.1400,0.0000,79.4800,3.2000,14.8200,6.0100
2023-08-25,-34.2790,-71.4926,18.1400,0.0000,69.0800,1.1700,16.2900,5.6200
2023-08-25,-35.1191,-71.6231,17.1200,0.0100,81.2100,1.9600,14.8200,3.5900
2023-08-25,-35.0274,-71.4280,17.1200,0.0000,72.3000,0.9100,15.8200,3.5800
2023-08-26,-35.3440,-71.8060,18.0300,0.0000,77.0100,1.5500,15.7400,1.7200
2023-08-26,-34.2790,-71.4926,18.4700,0.0000,53.7200,1.4500,17.3800,5.5500
2023-08-26,-35.0274,-71.4280,18.0300,0.0000,54.5600,1.1800,16.5600,3.9400
2023-08-26,-35.3898,-71.7349,18.0300,0.0000,77.0100,1.5500,15.7400,1.7200
2023-08-26,-34.7132,-71.6290,18.4700,0.0000,76.8300,3.7300,16.1900,4.1200
2023-08-26,-35.1191,-71.6231,18.0300,0.0000,77.0900,2.3400,16.2800,2.0900
2023-08-27,-35.0274,-71.4280,18.0400,0.0000,39.8400,0.7700,20.6600,3.6000
2023-08-27,-35.3898,-71.7349,18.0400,0.0000,67.1700,1.1400,18.2200,2.8200
2023-08-27,-34.7132,-71.6290,18.6500,0.0000,75.4300,2.6600,17.6200,3.7900
2023-08-27,-34.2790,-71.4926,18.6500,0.0000,42.4500,0.9400,21.2700,5.3600
2023-08-27,-35.1191,-71.6231,18.0400,0.0000,72.3300,1.7000,18.2800,2.3100
2023-08-27,-35.3440,-71.8060,18.0400,0.0000,67.1700,1.1400,18.2200,2.8200
2023-08-28,-35.3898,-71.7349,5.8100,5.9500,86.0700,1.2600,13.9600,5.5900
